dirkey,word,cat,rep_type,start,end,projection_movement
checkpoints/smolm-autoreg-bpe-seed_444/unused_pairs_1/childes_adjn_unused_token_numbers_1_2_learning_rate_0.001_seed_3,[unused_2],adjective,emb,0.4654445946216583,0.45084455609321594,0.0032570883631706238
checkpoints/smolm-autoreg-bpe-seed_444/unused_pairs_1/childes_adjv_unused_token_numbers_1_2_learning_rate_0.01_seed_4,[unused_1],adjective,pca,0.26200301811017584,0.1025951200057324,0.30302586005001575
checkpoints/smolm-autoreg-bpe-seed_444/unused_pairs_1/childes_adjv_unused_token_numbers_1_2_learning_rate_0.01_seed_4,[unused_2],verb,pca,0.37810736563213054,0.07098116371226658,0.39963436026612487
checkpoints/smolm-autoreg-bpe-seed_444/unused_pairs_1/childes_adjv_unused_token_numbers_1_2_learning_rate_0.01_seed_4,[unused_1],adjective,emb,0.4654445946216583,0.9974295496940613,0.28411996364593506
checkpoints/smolm-autoreg-bpe-seed_444/unused_pairs_1/childes_adjv_unused_token_numbers_1_2_learning_rate_0.01_seed_4,[unused_2],verb,emb,0.5421765446662903,0.8297472596168518,0.3883938491344452
checkpoints/smolm-autoreg-bpe-seed_444/unused_pairs_1/childes_advv_unused_token_numbers_1_2_learning_rate_0.01_seed_4,[unused_1],adverb,pca,0.16331279221983894,0.1819344488689672,-0.01373123300085577
checkpoints/smolm-autoreg-bpe-seed_444/unused_pairs_1/childes_advv_unused_token_numbers_1_2_learning_rate_0.01_seed_4,[unused_2],verb,pca,0.3685859433185704,0.12567610752893443,0.4430817240285117
checkpoints/smolm-autoreg-bpe-seed_444/unused_pairs_1/childes_advv_unused_token_numbers_1_2_learning_rate_0.01_seed_4,[unused_1],adverb,emb,0.3896147906780243,1.006988525390625,0.018284961581230164
checkpoints/smolm-autoreg-bpe-seed_444/unused_pairs_1/childes_advv_unused_token_numbers_1_2_learning_rate_0.01_seed_4,[unused_2],verb,emb,0.5421765446662903,0.8297951817512512,0.4266670346260071
checkpoints/smolm-autoreg-bpe-seed_444/unused_pairs_1/childes_adjn_unused_token_numbers_1_2_learning_rate_0.001_seed_1,[unused_1],noun,pca,0.350315091284345,0.32778766869617565,0.027712104169913925
checkpoints/smolm-autoreg-bpe-seed_444/unused_pairs_1/childes_adjn_unused_token_numbers_1_2_learning_rate_0.001_seed_1,[unused_2],adjective,pca,0.20834517650512246,0.1996207206717534,0.002796048969590001
checkpoints/smolm-autoreg-bpe-seed_444/unused_pairs_1/childes_adjn_unused_token_numbers_1_2_learning_rate_0.001_seed_1,[unused_1],noun,emb,0.527340829372406,0.5076290965080261,0.026606246829032898
checkpoints/smolm-autoreg-bpe-seed_444/unused_pairs_1/childes_adjn_unused_token_numbers_1_2_learning_rate_0.001_seed_1,[unused_2],adjective,emb,0.4654445946216583,0.4418938457965851,0.0036137625575065613
checkpoints/smolm-autoreg-bpe-seed_444/unused_pairs_1/childes_adjn_unused_token_numbers_1_2_learning_rate_0.001_seed_2,[unused_1],noun,pca,0.350315091284345,0.34429346373707376,0.006862116854763942
checkpoints/smolm-autoreg-bpe-seed_444/unused_pairs_1/childes_adjn_unused_token_numbers_1_2_learning_rate_0.001_seed_2,[unused_2],adjective,pca,0.20834517650512246,0.2042269768851366,0.0024823056159127554
checkpoints/smolm-autoreg-bpe-seed_444/unused_pairs_1/childes_adjn_unused_token_numbers_1_2_learning_rate_0.001_seed_2,[unused_1],noun,emb,0.527340829372406,0.5229365229606628,0.006588459014892578
